"","n.cell","n.core.cell","n.edges.perimeter","n.edges.internal","area","core.area","perimeter","perim.area.ratio","shape.index","frac.dim.index","core.area.index"
"1",8337016,8220440,140750,33207314,8337016,8220440,140750,0.0168825392682466,12.1861471861472,1.31379321662086,0.986017059341136
