"","n.cell","n.core.cell","n.edges.perimeter","n.edges.internal","area","core.area","perimeter","perim.area.ratio","shape.index","frac.dim.index","core.area.index"
"1",11495.082278481,11421.3164556962,77.7215189873418,45902.6075949367,11495.082278481,11421.3164556962,77.7215189873418,3.07766761118101,1.20750993687761,NA,0.0188626986486948
