"","n.cell","n.core.cell","n.edges.perimeter","n.edges.internal","area","core.area","perimeter","perim.area.ratio","shape.index","frac.dim.index","core.area.index"
"1",2795.40726577438,2644.76864244742,172.548757170172,11009.0803059273,2795.40726577438,2644.76864244742,172.548757170172,3.00621935307116,1.24261689959105,NA,0.0167424094623638
