"","n.cell","n.core.cell","n.edges.perimeter","n.edges.internal","area","core.area","perimeter","perim.area.ratio","shape.index","frac.dim.index","core.area.index"
"1",9408.04854368932,9017.57605177994,452.936662043458,37179.2575127138,9408.04854368932,9017.57605177994,452.936662043458,3.22324798363063,1.24158967093115,NA,0.0124640369515455
