"","n.cell","n.core.cell","n.edges.perimeter","n.edges.internal","area","core.area","perimeter","perim.area.ratio","shape.index","frac.dim.index","core.area.index"
"1",721.85275196569,639.119728377412,96.1000714796283,2791.31093638313,721.85275196569,639.119728377412,96.1000714796283,3.00651747798111,1.22947635250751,NA,0.0160745523801007
