"","n.cell","n.core.cell","n.edges.perimeter","n.edges.internal","area","core.area","perimeter","perim.area.ratio","shape.index","frac.dim.index","core.area.index"
"1",807.069967266776,694.853109656301,129.952536824877,3098.32733224223,807.069967266776,694.853109656301,129.952536824877,2.84452863166286,1.34202084070257,NA,0.0222902405607492
