"","n.cell","n.core.cell","n.edges.perimeter","n.edges.internal","area","core.area","perimeter","perim.area.ratio","shape.index","frac.dim.index","core.area.index"
"1",12379.4206349206,12311.0317460317,70.2222222222222,49447.4603174603,12379.4206349206,12311.0317460317,70.2222222222222,3.22062985772299,1.13540465393615,NA,0.00901304125291646
