"","n.cell","n.core.cell","n.edges.perimeter","n.edges.internal","area","core.area","perimeter","perim.area.ratio","shape.index","frac.dim.index","core.area.index"
"1",526.369352934864,324.456594055156,242.448116750724,1863.02929498873,526.369352934864,324.456594055156,242.448116750724,2.80424360092498,1.33104784996712,NA,0.0217200194080654
