"","n.cell","n.core.cell","n.edges.perimeter","n.edges.internal","area","core.area","perimeter","perim.area.ratio","shape.index","frac.dim.index","core.area.index"
"1",2115.02989913545,1970.04010566763,168.308117195005,8291.81147934678,2115.02989913545,1970.04010566763,168.308117195005,3.02521335978109,1.25591002402131,NA,0.0142743090566284
