"","n.cell","n.core.cell","n.edges.perimeter","n.edges.internal","area","core.area","perimeter","perim.area.ratio","shape.index","frac.dim.index","core.area.index"
"1",2307.22550739163,2028.3545477324,327.057379102982,8901.84465046354,2307.22550739163,2028.3545477324,327.057379102982,2.93574557401229,1.26098218751522,NA,0.0104752930698945
