"","n.cell","n.core.cell","n.edges.perimeter","n.edges.internal","area","core.area","perimeter","perim.area.ratio","shape.index","frac.dim.index","core.area.index"
"1",1377.31363967907,1186.25139800632,218.950644298566,5290.3039144177,1377.31363967907,1186.25139800632,218.950644298566,2.90083457577591,1.27515672270162,NA,0.0184020755643071
