"","n.cell","n.core.cell","n.edges.perimeter","n.edges.internal","area","core.area","perimeter","perim.area.ratio","shape.index","frac.dim.index","core.area.index"
"1",6313.6985645933,6257.38277511962,59.6746411483254,25195.1196172249,6313.6985645933,6257.38277511962,59.6746411483254,2.98148193328138,1.17310635936371,NA,0.0193661386868386
