"","n.cell","n.core.cell","n.edges.perimeter","n.edges.internal","area","core.area","perimeter","perim.area.ratio","shape.index","frac.dim.index","core.area.index"
"1",1431.32116788321,1409.3503649635,23.543795620438,5701.74087591241,1431.32116788321,1409.3503649635,23.543795620438,3.33781528911678,1.09657565653174,NA,0.00208765597314262
