"","n.cell","n.core.cell","n.edges.perimeter","n.edges.internal","area","core.area","perimeter","perim.area.ratio","shape.index","frac.dim.index","core.area.index"
"1",1682.67536365735,1379.16370353267,357.277303163242,6373.42415146617,1682.67536365735,1379.16370353267,357.277303163242,2.92679504118644,1.29906330807881,NA,0.0195676981812708
