"","n.cell","n.core.cell","n.edges.perimeter","n.edges.internal","area","core.area","perimeter","perim.area.ratio","shape.index","frac.dim.index","core.area.index"
"1",4187612,4033993,167204,16583244,4187612,4033993,167204,0.0399282455012546,20.4256046909357,1.39571431428428,0.963315846835858
