"","n.cell","n.core.cell","n.edges.perimeter","n.edges.internal","area","core.area","perimeter","perim.area.ratio","shape.index","frac.dim.index","core.area.index"
"1",1536.31442910916,1169.51066499373,435.704391468005,5709.55332496863,1536.31442910916,1169.51066499373,435.704391468005,3.0444584215994,1.29508407740414,NA,0.0125355802608709
