"","n.cell","n.core.cell","n.edges.perimeter","n.edges.internal","area","core.area","perimeter","perim.area.ratio","shape.index","frac.dim.index","core.area.index"
"1",2504.75290023202,2480.05568445476,26.8422273781903,9992.16937354988,2504.75290023202,2480.05568445476,26.8422273781903,3.25337079355959,1.12325821196148,NA,0.00347007963943564
