"","n.cell","n.core.cell","n.edges.perimeter","n.edges.internal","area","core.area","perimeter","perim.area.ratio","shape.index","frac.dim.index","core.area.index"
"1",677.542533081285,652.276370510397,29.0835538752363,2681.08657844991,677.542533081285,652.276370510397,29.0835538752363,3.03306657679809,1.21104501894915,NA,0.0062752063595869
