"","n.cell","n.core.cell","n.edges.perimeter","n.edges.internal","area","core.area","perimeter","perim.area.ratio","shape.index","frac.dim.index","core.area.index"
"1",1790.57234448103,1657.16617570612,157.684283486398,7004.60509443771,1790.57234448103,1657.16617570612,157.684283486398,3.03820804515089,1.25069113098021,NA,0.0137624074555142
