"","n.cell","n.core.cell","n.edges.perimeter","n.edges.internal","area","core.area","perimeter","perim.area.ratio","shape.index","frac.dim.index","core.area.index"
"1",548.442464512232,455.731716788195,116.39349354964,2077.37636449929,548.442464512232,455.731716788195,116.39349354964,3.0967424581623,1.2632331665478,NA,0.00852483504100564
