"","n.cell","n.core.cell","n.edges.perimeter","n.edges.internal","area","core.area","perimeter","perim.area.ratio","shape.index","frac.dim.index","core.area.index"
"1",498.358667165855,445.872332459753,60.1003369524523,1933.33433171097,498.358667165855,445.872332459753,60.1003369524523,2.60476653035823,1.33120369449214,NA,0.0333757319540209
