"","n.cell","n.core.cell","n.edges.perimeter","n.edges.internal","area","core.area","perimeter","perim.area.ratio","shape.index","frac.dim.index","core.area.index"
"1",924.583239685343,711.186225718414,263.300369240649,3435.03258950072,924.583239685343,711.186225718414,263.300369240649,3.03503224633059,1.28365481652876,NA,0.0100508714824337
