"","n.cell","n.core.cell","n.edges.perimeter","n.edges.internal","area","core.area","perimeter","perim.area.ratio","shape.index","frac.dim.index","core.area.index"
"1",6336.48754448399,6284.42704626334,56.4982206405694,25289.4519572954,6336.48754448399,6284.42704626334,56.4982206405694,3.12559080114459,1.20362672163484,NA,0.00868797920814224
