"","n.cell","n.core.cell","n.edges.perimeter","n.edges.internal","area","core.area","perimeter","perim.area.ratio","shape.index","frac.dim.index","core.area.index"
"1",10106.4293478261,10047.2282608696,61.3152173913044,40364.402173913,10106.4293478261,10047.2282608696,61.3152173913044,3.15929828109944,1.1310439078129,NA,0.0143765475434575
