"","n.cell","n.core.cell","n.edges.perimeter","n.edges.internal","area","core.area","perimeter","perim.area.ratio","shape.index","frac.dim.index","core.area.index"
"1",586.879348744336,457.78588434068,151.328622993626,2196.18877198372,586.879348744336,457.78588434068,151.328622993626,2.77323505941632,1.30477547181826,NA,0.0262337050343415
