"","n.cell","n.core.cell","n.edges.perimeter","n.edges.internal","area","core.area","perimeter","perim.area.ratio","shape.index","frac.dim.index","core.area.index"
"1",1558.75015384615,1449.608,127.417846153846,6107.58276923077,1558.75015384615,1449.608,127.417846153846,2.99428288342329,1.26296604308513,NA,0.0144526255303646
