"","n.cell","n.core.cell","n.edges.perimeter","n.edges.internal","area","core.area","perimeter","perim.area.ratio","shape.index","frac.dim.index","core.area.index"
"1",5797.80891719745,5751.70700636943,46.8535031847134,23144.3821656051,5797.80891719745,5751.70700636943,46.8535031847134,3.47386413938012,1.07911404116187,NA,0.00632103643723472
