"","n.cell","n.core.cell","n.edges.perimeter","n.edges.internal","area","core.area","perimeter","perim.area.ratio","shape.index","frac.dim.index","core.area.index"
"1",657.606714178545,452.303544636159,245.07951987997,2385.34733683421,657.606714178545,452.303544636159,245.07951987997,2.85896976754927,1.29742676892893,NA,0.0189957233788875
