"","n.cell","n.core.cell","n.edges.perimeter","n.edges.internal","area","core.area","perimeter","perim.area.ratio","shape.index","frac.dim.index","core.area.index"
"1",549.810135720474,386.176436615651,194.564395033208,2004.67614784869,549.810135720473,386.176436615651,194.564395033208,2.84312165568421,1.29364751015824,NA,0.0204433097398202
