"","n.cell","n.core.cell","n.edges.perimeter","n.edges.internal","area","core.area","perimeter","perim.area.ratio","shape.index","frac.dim.index","core.area.index","ID"
"1",2608.75936883629,2238.90532544379,435.577909270217,9999.45956607495,2608.75936883629,2238.90532544379,435.577909270217,2.91257016683903,1.51581181286312,NA,0.0264587733439414,1
"2",20354.3404255319,19089,1408.51063829787,80008.8510638298,20354.3404255319,19089,1408.51063829787,2.94923288100009,2.1905883645172,NA,0.0362905160458391,2
"3",1501.70768196336,1277.10774920155,265.773071104387,5741.05765674903,1501.70768196336,1277.10774920155,265.773071104387,2.98095737766695,1.25104950251414,NA,0.0130176024343006,3
"4",1133.69810704961,969.453002610966,191.526762402089,4343.26566579634,1133.69810704961,969.453002610966,191.526762402089,2.79806100776186,1.30578732032281,NA,0.0264327187285355,4
