"","n.cell","n.core.cell","n.edges.perimeter","n.edges.internal","area","core.area","perimeter","perim.area.ratio","shape.index","frac.dim.index","core.area.index","ID"
"1",612.93354683747,511.231985588471,119.545636509207,2332.18855084067,612.93354683747,511.231985588471,119.545636509207,2.78134738385608,1.30630533184824,NA,0.0286296799920613,1
"2",303.885371702638,272.863788968825,36.2925659472422,1179.24892086331,303.885371702638,272.863788968825,36.2925659472422,2.94637319101817,1.25699391755564,NA,0.0160802867949238,2
"3",296.962067861716,257.761043533931,47.0259282970551,1140.82234314981,296.962067861716,257.761043533931,47.0259282970551,2.79890589590747,1.3197072851131,NA,0.018017579391111,3
"4",576.192997317521,485.263871241,108.111534660455,2196.66045460963,576.192997317521,485.263871241,108.111534660455,2.90348714603367,1.27736147982095,NA,0.0168619302501513,4
"5",674.058705803869,594.531687791861,92.6866800088948,2603.54814320658,674.058705803869,594.531687791861,92.6866800088948,3.11873930245471,1.17799390274348,NA,0.0115947598276409,5
"6",735.360333531864,642.926146515783,108.252531268612,2833.18880285884,735.360333531864,642.926146515783,108.252531268612,2.8460484709149,1.32973423028365,NA,0.018766227834365,6
"7",343.020911895783,294.249571477545,58.6383270483373,1313.4453205348,343.020911895783,294.249571477545,58.6383270483373,2.74201010874512,1.37453700953111,NA,0.0229479152487724,7
"8",331.494842634224,282,59.3419730230098,1266.63739751389,331.494842634224,282,59.3419730230098,2.70910754978511,1.39321297605553,NA,0.0263709436275933,8
"9",382.749105774144,323.680122636689,70.0904445579969,1460.90597853858,382.749105774144,323.680122636689,70.0904445579969,2.80254558073556,1.32010512415431,NA,0.0210060813366552,9
"10",296.581334408385,230.923402539811,77.404958677686,1108.92037895586,296.581334408385,230.923402539811,77.404958677686,2.89068679315799,1.2542645046748,NA,0.00966783231376029,10
"11",599.651918423782,519.469408918078,94.1721396474248,2304.4355340477,599.651918423782,519.469408918078,94.1721396474248,2.79602388557662,1.3240480292789,NA,0.0210449274156858,11
"12",330.36978911231,279.334232466896,61.2957332025503,1260.18342324669,330.36978911231,279.334232466896,61.2957332025503,2.84210081059874,1.30070396401003,NA,0.013115334913052,12
"13",384.905468418822,343.272997032641,49.4913098770666,1490.13056379822,384.905468418822,343.272997032641,49.4913098770666,2.8378587647169,1.32183350851544,NA,0.0210893635740701,13
"14",381.122922636103,343.702578796562,44.523782234957,1479.96790830946,381.122922636103,343.702578796562,44.523782234957,2.91744146844971,1.29923478529603,NA,0.0187210064423532,14
"15",121.366274420199,105.506454929738,18.1044213412544,467.360676339541,121.366274420199,105.506454929738,18.1044213412544,3.22273424811358,1.1217833249592,NA,0.00199211588780642,15
"16",310.446822033898,290.216313559322,23.3995762711864,1218.38771186441,310.446822033898,290.216313559322,23.3995762711864,3.09522370269892,1.16669800176918,NA,0.00522803503767728,16
"17",307.64909284952,272.830843116329,41.1084311632871,1189.48794023479,307.64909284952,272.830843116329,41.1084311632871,2.96414306260882,1.25249147319188,NA,0.0150945472451627,17
"18",220.979696925114,194.469913196999,31.2705605414153,852.648227159041,220.979696925114,194.469913196999,31.2705605414153,3.02427240607923,1.2154348157977,NA,0.0121597357225672,18
"19",410.886026817219,377.298870853917,38.6047988708539,1604.93930839802,410.886026817219,377.298870853917,38.6047988708539,2.79905829735123,1.26498952130059,NA,0.0199868090621633,19
"20",267.407165223798,240.259624240192,32.7365997421256,1036.89206115307,267.407165223798,240.259624240192,32.7365997421256,3.08523875320702,1.21871826503837,NA,0.00313242022351068,20
"21",619.592025518341,600.865071770335,21.0526315789474,2457.31547049442,619.592025518341,600.865071770335,21.0526315789474,3.17067346628715,1.1304917521499,NA,0.00327165370245998,21
"22",311.84466374269,271.449561403509,47.9931773879142,1199.38547758285,311.84466374269,271.449561403509,47.9931773879142,2.89332205086975,1.27852489891583,NA,0.0149377037282167,22
"23",666.581942078365,641.127086882453,28.726405451448,2637.60136286201,666.581942078365,641.127086882453,28.726405451448,3.0277606274226,1.18252136896132,NA,0.00909622812453295,23
"24",175.021803830228,141.700892857143,43.1502329192547,656.936982401656,175.021803830228,141.700892857143,43.1502329192547,3.0322481708233,1.26999529100102,NA,0.00466503990810404,24
"25",565.458993797381,543.425568573398,26.3880082701585,2235.44796691937,565.458993797381,543.425568573398,26.3880082701585,3.09408581062949,1.19995538317758,NA,0.00432668492624892,25
"26",287.39054290718,265.970811441915,25.2909126289161,1124.27125899981,287.39054290718,265.970811441915,25.2909126289161,3.05272788432124,1.19169095114504,NA,0.00472845987457966,26
"27",332.719672131148,305.754918032787,31.9336065573771,1298.94508196721,332.719672131148,305.754918032787,31.9336065573771,3.1063078559204,1.19021817714739,NA,0.00321668389639574,27
"28",519.837596858083,437.871563528288,97.5015391147437,1981.84884831759,519.837596858083,437.871563528288,97.5015391147437,2.8167837169004,1.29763569172066,NA,0.0203202356249726,28
"29",378.848013524937,340.484530853762,46.3817413355875,1469.01031276416,378.848013524937,340.484530853762,46.3817413355875,3.01170613540183,1.2199233427767,NA,0.0083716288997317,29
"30",1127.19549370444,1082.21206096753,50.10337972167,4458.67859509609,1127.19549370444,1082.21206096753,50.10337972167,2.93523595983433,1.2161260425291,NA,0.0117992656931427,30
"31",1157.52782846715,1092.92769160584,75.7513686131387,4554.35994525547,1157.52782846715,1092.92769160584,75.7513686131387,2.96456661716008,1.23655392218479,NA,0.0096600054152641,31
"32",461.356698895028,434.336671270718,31.3798342541436,1814.04696132597,461.356698895028,434.336671270718,31.3798342541436,2.99967648780501,1.20945284561662,NA,0.0100813221525577,32
"33",1331.33428030303,1229.93781565657,120.427398989899,5204.90972222222,1331.33428030303,1229.93781565657,120.427398989899,2.95131097849805,1.26202158606271,NA,0.0110862744202001,33
"34",815.835586803678,788.664683612764,30.5516495402921,3232.79069767442,815.835586803678,788.664683612764,30.5516495402921,3.02910167567573,1.17199743237152,NA,0.00724387768366976,34
"35",1169.89305470191,1138.76951444376,35.6816226183159,4643.89059618931,1169.89305470191,1138.76951444376,35.6816226183159,3.0316136512758,1.19973113125999,NA,0.0135359582909544,35
"36",353.650566545036,277.924236604571,90.6658344536201,1323.93643172652,353.650566545036,277.924236604571,90.6658344536201,2.8953702109648,1.2719580090215,NA,0.00979672620619607,36
"37",218.068888266592,162.864253710445,66.2593111173341,806.016241949034,218.068888266592,162.864253710445,66.2593111173341,2.92294867330248,1.27626048108233,NA,0.00885970170034158,37
"38",471.676625659051,450.841827768014,23.920913884007,1862.7855887522,471.676625659051,450.841827768014,23.920913884007,3.13255901791185,1.16420176304221,NA,0.00291643350383625,38
"39",453.208192177394,431.961810902371,24.5327995072374,1788.29996920234,453.208192177395,431.961810902371,24.5327995072374,3.17492199292432,1.13917979548873,NA,0.00318271965471384,39
"40",253.664819944598,224.443582640813,35.2816251154201,979.377654662973,253.664819944598,224.443582640813,35.2816251154201,2.99431234115368,1.23778387797671,NA,0.00612284986159727,40
"41",224.780674506323,189.252939871311,42.7960949633903,856.326603061904,224.780674506323,189.252939871311,42.7960949633903,3.09365311354292,1.19047919717933,NA,0.00362903788596523,41
"42",1251.44462809917,1170.7173553719,95.5292561983471,4910.24925619835,1251.44462809917,1170.7173553719,95.5292561983471,2.9300196707674,1.25634396964141,NA,0.0128045953046671,42
"43",1911.42689601251,1807.94370602033,122.381548084441,7523.3260359656,1911.42689601251,1807.94370602033,122.381548084441,2.92206786953271,1.27013018564498,NA,0.0135184684412526,43
"44",1692.55644090305,1623.29260734838,80.4116865869854,6689.81407702523,1692.55644090305,1623.29260734838,80.4116865869854,3.0479898739299,1.18616807768887,NA,0.00624274132861295,44
"45",547.467777777778,491.691666666667,67.1377777777778,2122.73333333333,547.467777777778,491.691666666667,67.1377777777778,2.99994293013268,1.22936395984069,NA,0.00816560063318878,45
"46",716.825207579306,633.552480306579,98.7264211198637,2768.57440919736,716.825207579306,633.552480306579,98.7264211198637,2.83691724822607,1.29708815977201,NA,0.0167271165610982,46
"47",875.624267935578,753.318448023426,145.222547584187,3357.27452415813,875.624267935578,753.318448023426,145.222547584187,2.93469294823138,1.26482372022656,NA,0.0114305133132367,47
"48",669.315459882583,625.185518590998,51.5874755381605,2625.67436399217,669.315459882583,625.185518590998,51.5874755381605,3.1066861062424,1.17121963666234,NA,0.0047798574772757,48
"49",896.518081180812,805.916605166052,107.588191881919,3478.48413284133,896.518081180812,805.916605166052,107.588191881919,2.90274744239008,1.26986110369318,NA,0.0131582447224793,49
"50",554.762227111186,505.965645625317,59.0854628532747,2159.96344559147,554.762227111186,505.965645625317,59.0854628532747,2.96923578231749,1.25937013730441,NA,0.0103837546315479,50
"51",667.163099630996,626.492250922509,48.3793357933579,2620.27306273063,667.163099630996,626.492250922509,48.3793357933579,2.89215509368849,1.33064284319782,NA,0.0150663658210291,51
"52",423.551330798479,336.208678148065,107.408186088123,1586.79713710579,423.551330798479,336.208678148065,107.408186088123,2.9729724358333,1.27691358727584,NA,0.00637376841953856,52
"53",483.571036752606,430.149204607789,65.3318705430609,1868.95227646736,483.571036752606,430.149204607789,65.3318705430609,3.01291734701801,1.21626832037922,NA,0.0077411219557391,53
"54",408.973570190641,380.591854419411,33.2443674176776,1602.64991334489,408.973570190641,380.591854419411,33.2443674176776,2.98541478540782,1.23610832702921,NA,0.0110751624034303,54
"55",464.912685337727,440.247116968698,28.6765513454146,1830.97419000549,464.912685337727,440.247116968699,28.6765513454146,2.9750203105776,1.21627316887421,NA,0.00645670429160456,55
"56",1299.51571594878,1120.04190919674,212.470314318976,4985.59254947613,1299.51571594878,1120.04190919674,212.470314318976,2.9481687211506,1.29101992542905,NA,0.0132185488016889,56
"57",1724.01606538895,1510.93066516347,249.0603156708,6647.00394588501,1724.01606538895,1510.93066516347,249.0603156708,2.9574475177825,1.3089968553025,NA,0.0145610350692223,57
"58",409.827824267782,305.776778242678,121.781589958159,1517.52970711297,409.827824267782,305.776778242678,121.781589958159,2.74984562106688,1.30832054805615,NA,0.0268610196635555,58
